county,cumulative_at_least_one_dose,date,population,cumulative_fully_vaccinated
Amador,17521,2021-04-25,38531.0,10967
Amador,17570,2021-04-26,38531.0,11018
Amador,17660,2021-04-27,38531.0,11423
Amador,17704,2021-04-28,38531.0,11452
Amador,17881,2021-04-29,38531.0,11614
Amador,17972,2021-04-30,38531.0,11871
Amador,18004,2021-05-01,38531.0,11891
Amador,18019,2021-05-02,38531.0,11908
Amador,18058,2021-05-03,38531.0,11949
Amador,18132,2021-05-04,38531.0,12350
Amador,18302,2021-05-05,38531.0,12395
Amador,18369,2021-05-06,38531.0,12439
Amador,18445,2021-05-07,38531.0,12501
Amador,18468,2021-05-08,38531.0,12523
Amador,18478,2021-05-09,38531.0,12536
Amador,18506,2021-05-10,38531.0,12569
Amador,18578,2021-05-11,38531.0,12623
Amador,18616,2021-05-12,38531.0,12659
Amador,18660,2021-05-13,38531.0,12699
Amador,18757,2021-05-14,38531.0,13011
Amador,18790,2021-05-15,38531.0,13037
Amador,18807,2021-05-16,38531.0,13060
Amador,18845,2021-05-17,38531.0,13100
Amador,19047,2021-05-18,38531.0,13181
Amador,19086,2021-05-19,38531.0,13222
Amador,19120,2021-05-20,38531.0,13280
Amador,19159,2021-05-21,38531.0,13516
Amador,19176,2021-05-22,38531.0,13548
Amador,19184,2021-05-23,38531.0,13572
Amador,19239,2021-05-24,38531.0,13622
Amador,19348,2021-05-25,38531.0,13681
Amador,19391,2021-05-26,38531.0,13847
Amador,19430,2021-05-27,38531.0,13899
Amador,19464,2021-05-28,38531.0,13938
Amador,19476,2021-05-29,38531.0,13957
Amador,19487,2021-05-30,38531.0,13971
Amador,19490,2021-05-31,38531.0,13979
Amador,19539,2021-06-01,38531.0,14029
Amador,19564,2021-06-02,38531.0,14059
Amador,19588,2021-06-03,38531.0,14097
Amador,19628,2021-06-04,38531.0,14176
Amador,19638,2021-06-05,38531.0,14212
Amador,19649,2021-06-06,38531.0,14223
Amador,19672,2021-06-07,38531.0,14251
Amador,19736,2021-06-08,38531.0,14372
Amador,19758,2021-06-09,38531.0,14407
Amador,19790,2021-06-10,38531.0,14442
Amador,19807,2021-06-11,38531.0,14488
Amador,19818,2021-06-12,38531.0,14502
Amador,19821,2021-06-13,38531.0,14509
Amador,19837,2021-06-14,38531.0,14541
Amador,19868,2021-06-15,38531.0,14566
Amador,19910,2021-06-16,38531.0,14604
Amador,19943,2021-06-17,38531.0,14623
Amador,20012,2021-06-18,38531.0,14719
Amador,20032,2021-06-19,38531.0,14738
Amador,20036,2021-06-20,38531.0,14743
Amador,20062,2021-06-21,38531.0,14774
Amador,20093,2021-06-22,38531.0,14793
Amador,20124,2021-06-23,38531.0,14812
Amador,20156,2021-06-24,38531.0,14835
Amador,20196,2021-06-25,38531.0,14859
Amador,20204,2021-06-26,38531.0,14863
Amador,20219,2021-06-27,38531.0,14874
Amador,20254,2021-06-28,38531.0,14902
Amador,20289,2021-06-29,38531.0,14926
Amador,20326,2021-06-30,38531.0,14951
Amador,20344,2021-07-01,38531.0,14968
Amador,20373,2021-07-02,38531.0,14984
Amador,20386,2021-07-03,38531.0,14991
Amador,20391,2021-07-04,38531.0,14991
Amador,20410,2021-07-05,38531.0,15005
Amador,20427,2021-07-06,38531.0,15022
Amador,20449,2021-07-07,38531.0,15040
Amador,20461,2021-07-08,38531.0,15057
Amador,20487,2021-07-09,38531.0,15098
Amador,20497,2021-07-10,38531.0,15105
Amador,20498,2021-07-11,38531.0,15109
Amador,20527,2021-07-12,38531.0,15120
Amador,20549,2021-07-13,38531.0,15140
Amador,20565,2021-07-14,38531.0,15161
Amador,20592,2021-07-15,38531.0,15176
Amador,20622,2021-07-16,38531.0,15208
Amador,20638,2021-07-17,38531.0,15218
Amador,20644,2021-07-18,38531.0,15226
Amador,20681,2021-07-19,38531.0,15246
Amador,20728,2021-07-20,38531.0,15284
Amador,20761,2021-07-21,38531.0,15301
Amador,20796,2021-07-22,38531.0,15322
Amador,20827,2021-07-23,38531.0,15343
Amador,20833,2021-07-24,38531.0,15349
Amador,20844,2021-07-25,38531.0,15358
Amador,20881,2021-07-26,38531.0,15366
Amador,20907,2021-07-27,38531.0,15384
Amador,20939,2021-07-28,38531.0,15400
Amador,20969,2021-07-29,38531.0,15412
Amador,21015,2021-07-30,38531.0,15427
Amador,21042,2021-07-31,38531.0,15441
Amador,21056,2021-08-01,38531.0,15450
Amador,21107,2021-08-02,38531.0,15468
Amador,21169,2021-08-03,38531.0,15484
Amador,21230,2021-08-04,38531.0,15493
Amador,21272,2021-08-05,38531.0,15512
Amador,21321,2021-08-06,38531.0,15522
Amador,21339,2021-08-07,38531.0,15524
Amador,21360,2021-08-08,38531.0,15530
Amador,21406,2021-08-09,38531.0,15551
Amador,21491,2021-08-10,38531.0,15590
Amador,21522,2021-08-11,38531.0,15609
Amador,21593,2021-08-12,38531.0,15644
Amador,21674,2021-08-13,38531.0,15665
Amador,21697,2021-08-14,38531.0,15675
Amador,21712,2021-08-15,38531.0,15680
Amador,21723,2021-08-16,38531.0,15691
Butte,0,2020-12-15,217769.0,0
Butte,4,2020-12-16,217769.0,0
Butte,25,2020-12-17,217769.0,0
Butte,78,2020-12-18,217769.0,0
Butte,85,2020-12-19,217769.0,0
Butte,94,2020-12-20,217769.0,0
Butte,722,2020-12-21,217769.0,0
Butte,1340,2020-12-22,217769.0,0
Butte,2215,2020-12-23,217769.0,0
Butte,2372,2020-12-24,217769.0,0
Butte,2372,2020-12-25,217769.0,0
Butte,2461,2020-12-26,217769.0,0
Butte,2496,2020-12-27,217769.0,0
Butte,2775,2020-12-28,217769.0,0
Butte,2980,2020-12-29,217769.0,0
Butte,3491,2020-12-30,217769.0,0
Butte,3704,2020-12-31,217769.0,0
Butte,3723,2021-01-01,217769.0,0
Butte,3763,2021-01-02,217769.0,0
Butte,3767,2021-01-03,217769.0,0
Butte,3977,2021-01-04,217769.0,0
Butte,4170,2021-01-05,217769.0,1
Butte,4795,2021-01-06,217769.0,7
Butte,5538,2021-01-07,217769.0,27
Butte,6162,2021-01-08,217769.0,76
Butte,6169,2021-01-09,217769.0,82
Butte,6183,2021-01-10,217769.0,86
Butte,6541,2021-01-11,217769.0,714
Butte,6818,2021-01-12,217769.0,1135
Butte,7547,2021-01-13,217769.0,1973
Butte,8989,2021-01-14,217769.0,2169
Butte,9942,2021-01-15,217769.0,2279
Butte,10489,2021-01-16,217769.0,2324
Butte,10690,2021-01-17,217769.0,2362
Butte,10972,2021-01-18,217769.0,2428
Butte,11197,2021-01-19,217769.0,2699
Butte,12288,2021-01-20,217769.0,3003
Butte,13676,2021-01-21,217769.0,3111
Butte,14766,2021-01-22,217769.0,3167
Butte,14866,2021-01-23,217769.0,3192
Butte,14873,2021-01-24,217769.0,3192
Butte,15369,2021-01-25,217769.0,3356
Butte,16729,2021-01-26,217769.0,3493
Butte,18112,2021-01-27,217769.0,4228
Butte,20068,2021-01-28,217769.0,4551
Butte,21383,2021-01-29,217769.0,4930
Butte,21410,2021-01-30,217769.0,4932
Butte,21427,2021-01-31,217769.0,4933
Butte,22803,2021-02-01,217769.0,5327
Butte,24457,2021-02-02,217769.0,5631
Butte,26315,2021-02-03,217769.0,6530
Butte,28733,2021-02-04,217769.0,7094
Butte,29283,2021-02-05,217769.0,7825
Butte,29344,2021-02-06,217769.0,7911
Butte,29360,2021-02-07,217769.0,7934
Butte,29601,2021-02-08,217769.0,8396
Butte,30337,2021-02-09,217769.0,8629
Butte,30993,2021-02-10,217769.0,9683
Butte,32003,2021-02-11,217769.0,10901
Butte,32327,2021-02-12,217769.0,11582
Butte,32479,2021-02-13,217769.0,11684
Butte,32639,2021-02-14,217769.0,11690
Butte,32833,2021-02-15,217769.0,11758
Butte,33132,2021-02-16,217769.0,12219
Butte,33984,2021-02-17,217769.0,12902
Butte,34756,2021-02-18,217769.0,13721
Butte,35158,2021-02-19,217769.0,14493
Butte,35285,2021-02-20,217769.0,14851
Butte,35299,2021-02-21,217769.0,14857
Butte,35691,2021-02-22,217769.0,16033
Butte,36161,2021-02-23,217769.0,17254
Butte,36931,2021-02-24,217769.0,18706
Butte,37652,2021-02-25,217769.0,20164
Butte,38078,2021-02-26,217769.0,20710
Butte,38271,2021-02-27,217769.0,20759
Butte,38416,2021-02-28,217769.0,20767
Butte,38782,2021-03-01,217769.0,22102
Butte,39099,2021-03-02,217769.0,23593
Butte,39611,2021-03-03,217769.0,25975
Butte,40253,2021-03-04,217769.0,28591
Butte,41004,2021-03-05,217769.0,29224
Butte,41218,2021-03-06,217769.0,29284
Butte,41281,2021-03-07,217769.0,29315
Butte,42466,2021-03-08,217769.0,29484
Butte,43989,2021-03-09,217769.0,30000
Butte,45681,2021-03-10,217769.0,30745
Butte,47781,2021-03-11,217769.0,31579
Butte,48498,2021-03-12,217769.0,32380
Butte,48619,2021-03-13,217769.0,32593
Butte,48682,2021-03-14,217769.0,32736
Butte,50121,2021-03-15,217769.0,33333
Butte,51292,2021-03-16,217769.0,33917
Butte,52479,2021-03-17,217769.0,34764
Butte,53616,2021-03-18,217769.0,35571
Butte,54035,2021-03-19,217769.0,35922
Butte,54151,2021-03-20,217769.0,36030
Butte,54203,2021-03-21,217769.0,36077
Butte,55541,2021-03-22,217769.0,36351
Butte,57161,2021-03-23,217769.0,36707
Butte,58982,2021-03-24,217769.0,37284
Butte,60088,2021-03-25,217769.0,37763
Butte,60893,2021-03-26,217769.0,38417
Butte,61054,2021-03-27,217769.0,38590
Butte,61159,2021-03-28,217769.0,38722
Butte,62569,2021-03-29,217769.0,39153
Butte,63144,2021-03-30,217769.0,39702
Butte,64285,2021-03-31,217769.0,40413
Butte,66685,2021-04-01,217769.0,41497
Butte,67371,2021-04-02,217769.0,41936
Butte,67608,2021-04-03,217769.0,42114
Butte,67753,2021-04-04,217769.0,42197
Butte,68513,2021-04-05,217769.0,43569
Butte,69726,2021-04-06,217769.0,44970
Butte,70839,2021-04-07,217769.0,47293
Butte,71564,2021-04-08,217769.0,49605
Butte,72369,2021-04-09,217769.0,50649
Butte,72576,2021-04-10,217769.0,50780
Butte,72669,2021-04-11,217769.0,50803
Butte,73035,2021-04-12,217769.0,51983
Butte,73385,2021-04-13,217769.0,53288
Butte,74699,2021-04-14,217769.0,54833
Butte,75170,2021-04-15,217769.0,54992
Butte,75652,2021-04-16,217769.0,55326
Butte,75892,2021-04-17,217769.0,55431
Butte,75933,2021-04-18,217769.0,55446
Butte,76356,2021-04-19,217769.0,56599
Butte,77111,2021-04-20,217769.0,57876
Butte,77597,2021-04-21,217769.0,59503
Butte,78232,2021-04-22,217769.0,61149
Butte,78721,2021-04-23,217769.0,61634
Butte,78911,2021-04-24,217769.0,61794
Butte,78971,2021-04-25,217769.0,61913
Butte,79378,2021-04-26,217769.0,63090
Butte,79992,2021-04-27,217769.0,63535
Butte,80536,2021-04-28,217769.0,64461
Butte,80879,2021-04-29,217769.0,65072
Butte,81367,2021-04-30,217769.0,65532
Butte,81465,2021-05-01,217769.0,65705
Butte,81524,2021-05-02,217769.0,65818
Butte,81736,2021-05-03,217769.0,66268
Butte,81992,2021-05-04,217769.0,66891
Butte,82322,2021-05-05,217769.0,67982
Butte,82732,2021-05-06,217769.0,68600
Butte,83073,2021-05-07,217769.0,68884
Butte,83177,2021-05-08,217769.0,68979
Butte,83234,2021-05-09,217769.0,69027
Butte,83499,2021-05-10,217769.0,69348
Butte,83855,2021-05-11,217769.0,69976
Butte,84238,2021-05-12,217769.0,70429
Butte,84652,2021-05-13,217769.0,71031
Butte,85062,2021-05-14,217769.0,71519
Butte,85336,2021-05-15,217769.0,71790
Butte,85453,2021-05-16,217769.0,71859
Butte,85833,2021-05-17,217769.0,72293
Butte,86358,2021-05-18,217769.0,72883
Butte,86737,2021-05-19,217769.0,73391
Butte,87234,2021-05-20,217769.0,73993
Butte,87558,2021-05-21,217769.0,74588
Butte,87718,2021-05-22,217769.0,74740
Butte,87798,2021-05-23,217769.0,74793
Butte,88026,2021-05-24,217769.0,74969
Butte,88406,2021-05-25,217769.0,75322
Butte,88672,2021-05-26,217769.0,75634
Butte,89114,2021-05-27,217769.0,76073
Butte,89405,2021-05-28,217769.0,76381
Butte,89562,2021-05-29,217769.0,76462
Butte,89621,2021-05-30,217769.0,76510
Butte,89649,2021-05-31,217769.0,76529
Butte,89939,2021-06-01,217769.0,76954
Butte,90333,2021-06-02,217769.0,77417
Butte,90556,2021-06-03,217769.0,77836
Butte,90727,2021-06-04,217769.0,78171
Butte,90842,2021-06-05,217769.0,78394
Butte,90879,2021-06-06,217769.0,78496
Butte,91078,2021-06-07,217769.0,78733
Butte,91277,2021-06-08,217769.0,79194
Butte,91442,2021-06-09,217769.0,79478
Butte,91707,2021-06-10,217769.0,79876
Butte,91875,2021-06-11,217769.0,80170
Butte,91960,2021-06-12,217769.0,80345
Butte,91983,2021-06-13,217769.0,80423
Butte,92145,2021-06-14,217769.0,80677
Butte,92334,2021-06-15,217769.0,81060
Butte,92550,2021-06-16,217769.0,81307
Butte,92756,2021-06-17,217769.0,81710
Butte,92967,2021-06-18,217769.0,81958
Butte,93065,2021-06-19,217769.0,82074
Butte,93090,2021-06-20,217769.0,82144
Butte,93240,2021-06-21,217769.0,82288
Butte,93412,2021-06-22,217769.0,82552
Butte,93603,2021-06-23,217769.0,82836
Butte,93789,2021-06-24,217769.0,83110
Butte,93972,2021-06-25,217769.0,83370
Butte,94033,2021-06-26,217769.0,83448
Butte,94054,2021-06-27,217769.0,83496
Butte,94198,2021-06-28,217769.0,83670
Butte,94352,2021-06-29,217769.0,83850
Butte,94528,2021-06-30,217769.0,84016
Butte,94692,2021-07-01,217769.0,84228
Butte,94856,2021-07-02,217769.0,84383
Butte,94910,2021-07-03,217769.0,84453
Butte,94910,2021-07-04,217769.0,84455
Butte,94983,2021-07-05,217769.0,84536
Butte,95117,2021-07-06,217769.0,84754
Butte,95247,2021-07-07,217769.0,84950
Butte,95372,2021-07-08,217769.0,85134
Butte,95493,2021-07-09,217769.0,85297
Butte,95543,2021-07-10,217769.0,85393
Butte,95577,2021-07-11,217769.0,85416
Butte,95683,2021-07-12,217769.0,85520
Butte,95839,2021-07-13,217769.0,85687
Butte,96004,2021-07-14,217769.0,85888
Butte,96263,2021-07-15,217769.0,86081
Butte,96421,2021-07-16,217769.0,86269
Butte,96496,2021-07-17,217769.0,86328
Butte,96532,2021-07-18,217769.0,86356
Butte,96653,2021-07-19,217769.0,86521
Butte,96869,2021-07-20,217769.0,86770
Butte,97115,2021-07-21,217769.0,86936
Butte,97302,2021-07-22,217769.0,87058
Butte,97528,2021-07-23,217769.0,87212
Butte,97611,2021-07-24,217769.0,87271
Butte,97671,2021-07-25,217769.0,87290
Butte,97840,2021-07-26,217769.0,87374
Butte,98063,2021-07-27,217769.0,87516
Butte,98338,2021-07-28,217769.0,87690
Butte,98590,2021-07-29,217769.0,87828
Butte,98840,2021-07-30,217769.0,87956
Butte,98974,2021-07-31,217769.0,88024
Butte,99055,2021-08-01,217769.0,88045
Butte,99267,2021-08-02,217769.0,88132
Butte,99498,2021-08-03,217769.0,88282
Butte,99841,2021-08-04,217769.0,88453
Butte,100179,2021-08-05,217769.0,88644
Butte,100446,2021-08-06,217769.0,88799
Butte,100564,2021-08-07,217769.0,88851
Butte,100639,2021-08-08,217769.0,88882
Butte,100840,2021-08-09,217769.0,88996
Butte,101055,2021-08-10,217769.0,89132
Butte,101435,2021-08-11,217769.0,89396
Butte,101666,2021-08-12,217769.0,89556
Butte,101938,2021-08-13,217769.0,89744
Butte,102049,2021-08-14,217769.0,89833
Butte,102143,2021-08-15,217769.0,89877
Butte,102185,2021-08-16,217769.0,89909
Calaveras,0,2020-12-15,44289.0,0
Calaveras,10,2020-12-16,44289.0,0
Calaveras,16,2020-12-17,44289.0,0
Calaveras,56,2020-12-18,44289.0,0
Calaveras,60,2020-12-19,44289.0,0
Calaveras,64,2020-12-20,44289.0,0
Calaveras,119,2020-12-21,44289.0,0
Calaveras,207,2020-12-22,44289.0,0
Calaveras,282,2020-12-23,44289.0,0
Calaveras,284,2020-12-24,44289.0,0
Calaveras,284,2020-12-25,44289.0,0
Calaveras,288,2020-12-26,44289.0,0
Calaveras,289,2020-12-27,44289.0,0
Calaveras,311,2020-12-28,44289.0,1
Calaveras,471,2020-12-29,44289.0,1
Calaveras,568,2020-12-30,44289.0,1
Calaveras,605,2020-12-31,44289.0,1
Calaveras,605,2021-01-01,44289.0,1
Calaveras,617,2021-01-02,44289.0,1
Calaveras,627,2021-01-03,44289.0,1
Calaveras,661,2021-01-04,44289.0,1
Calaveras,699,2021-01-05,44289.0,11
Calaveras,797,2021-01-06,44289.0,21
Calaveras,893,2021-01-07,44289.0,36
Calaveras,941,2021-01-08,44289.0,66
Calaveras,943,2021-01-09,44289.0,69
Calaveras,945,2021-01-10,44289.0,69
Calaveras,976,2021-01-11,44289.0,108
Calaveras,1030,2021-01-12,44289.0,144
Calaveras,1106,2021-01-13,44289.0,178
Calaveras,1217,2021-01-14,44289.0,211
Calaveras,1290,2021-01-15,44289.0,231
Calaveras,1303,2021-01-16,44289.0,232
Calaveras,1312,2021-01-17,44289.0,233
Calaveras,1440,2021-01-18,44289.0,248
Calaveras,1515,2021-01-19,44289.0,385
Calaveras,1822,2021-01-20,44289.0,480
Calaveras,2268,2021-01-21,44289.0,525
Calaveras,2673,2021-01-22,44289.0,544
Calaveras,2692,2021-01-23,44289.0,546
Calaveras,2704,2021-01-24,44289.0,548
Calaveras,2789,2021-01-25,44289.0,554
Calaveras,2830,2021-01-26,44289.0,563
Calaveras,2941,2021-01-27,44289.0,592
Calaveras,3085,2021-01-28,44289.0,623
Calaveras,3469,2021-01-29,44289.0,664
Calaveras,3494,2021-01-30,44289.0,664
Calaveras,3500,2021-01-31,44289.0,665
Calaveras,3522,2021-02-01,44289.0,675
Calaveras,3597,2021-02-02,44289.0,710
Calaveras,3960,2021-02-03,44289.0,793
Calaveras,4270,2021-02-04,44289.0,880
Calaveras,4313,2021-02-05,44289.0,918
Calaveras,4335,2021-02-06,44289.0,918
Calaveras,4337,2021-02-07,44289.0,920
Calaveras,4370,2021-02-08,44289.0,925
Calaveras,4506,2021-02-09,44289.0,985
Calaveras,4963,2021-02-10,44289.0,1066
Calaveras,5462,2021-02-11,44289.0,1189
Calaveras,5962,2021-02-12,44289.0,1277
Calaveras,6152,2021-02-13,44289.0,1293
Calaveras,6358,2021-02-14,44289.0,1307
Calaveras,6625,2021-02-15,44289.0,1428
Calaveras,6866,2021-02-16,44289.0,1475
Calaveras,7078,2021-02-17,44289.0,1768
Calaveras,7178,2021-02-18,44289.0,2150
Calaveras,7277,2021-02-19,44289.0,2478
Calaveras,7323,2021-02-20,44289.0,2488
Calaveras,7344,2021-02-21,44289.0,2493
Calaveras,7378,2021-02-22,44289.0,2524
Calaveras,7472,2021-02-23,44289.0,2566
Calaveras,7541,2021-02-24,44289.0,2598
Calaveras,7903,2021-02-25,44289.0,2789
Calaveras,8287,2021-02-26,44289.0,3175
Calaveras,8474,2021-02-27,44289.0,3201
Calaveras,8567,2021-02-28,44289.0,3206
Calaveras,8728,2021-03-01,44289.0,3302
Calaveras,8941,2021-03-02,44289.0,3357
Calaveras,9158,2021-03-03,44289.0,3709
Calaveras,9513,2021-03-04,44289.0,4111
Calaveras,9666,2021-03-05,44289.0,4413
Calaveras,9790,2021-03-06,44289.0,4455
Calaveras,9836,2021-03-07,44289.0,4500
Calaveras,9978,2021-03-08,44289.0,4538
Calaveras,10021,2021-03-09,44289.0,4875
Calaveras,10085,2021-03-10,44289.0,5238
Calaveras,10537,2021-03-11,44289.0,5667
Calaveras,10880,2021-03-12,44289.0,5773
Calaveras,11030,2021-03-13,44289.0,5823
Calaveras,11053,2021-03-14,44289.0,5966
Calaveras,11139,2021-03-15,44289.0,6246
Calaveras,11715,2021-03-16,44289.0,6395
Calaveras,11780,2021-03-17,44289.0,6626
Calaveras,12349,2021-03-18,44289.0,6752
Calaveras,12482,2021-03-19,44289.0,6927
Calaveras,12506,2021-03-20,44289.0,6986
Calaveras,12526,2021-03-21,44289.0,7023
Calaveras,12574,2021-03-22,44289.0,7080
Calaveras,12703,2021-03-23,44289.0,7248
Calaveras,12757,2021-03-24,44289.0,7341
Calaveras,13212,2021-03-25,44289.0,7635
Calaveras,13311,2021-03-26,44289.0,7977
Calaveras,13354,2021-03-27,44289.0,8153
Calaveras,13364,2021-03-28,44289.0,8256
Calaveras,13425,2021-03-29,44289.0,8378
Calaveras,13806,2021-03-30,44289.0,8559
Calaveras,13974,2021-03-31,44289.0,8724
Calaveras,14161,2021-04-01,44289.0,9237
Calaveras,14281,2021-04-02,44289.0,9515
Calaveras,14326,2021-04-03,44289.0,9621
Calaveras,14378,2021-04-04,44289.0,9653
Calaveras,14487,2021-04-05,44289.0,9771
Calaveras,14616,2021-04-06,44289.0,10320
Calaveras,15273,2021-04-07,44289.0,10461
Calaveras,15734,2021-04-08,44289.0,10977
Calaveras,15837,2021-04-09,44289.0,11076
Calaveras,16010,2021-04-10,44289.0,11124
Calaveras,16062,2021-04-11,44289.0,11142
Calaveras,16136,2021-04-12,44289.0,11191
Calaveras,16504,2021-04-13,44289.0,11251
Calaveras,16641,2021-04-14,44289.0,11301
Calaveras,16885,2021-04-15,44289.0,11387
Calaveras,16934,2021-04-16,44289.0,11438
Calaveras,17225,2021-04-17,44289.0,11481
Calaveras,17237,2021-04-18,44289.0,11489
Calaveras,17282,2021-04-19,44289.0,11521
Calaveras,17476,2021-04-20,44289.0,11589
Calaveras,17561,2021-04-21,44289.0,11721
Calaveras,17707,2021-04-22,44289.0,12120
Calaveras,17771,2021-04-23,44289.0,12213
Calaveras,17900,2021-04-24,44289.0,12256
Calaveras,17926,2021-04-25,44289.0,12276
Calaveras,17961,2021-04-26,44289.0,12360
Calaveras,18029,2021-04-27,44289.0,12744
Calaveras,18124,2021-04-28,44289.0,13333
Calaveras,18217,2021-04-29,44289.0,13782
Calaveras,18300,2021-04-30,44289.0,13867
Calaveras,18442,2021-05-01,44289.0,13933
Calaveras,18462,2021-05-02,44289.0,13965
Calaveras,18502,2021-05-03,44289.0,14030
Calaveras,18585,2021-05-04,44289.0,14403
Calaveras,18666,2021-05-05,44289.0,14464
Calaveras,18741,2021-05-06,44289.0,14671
Calaveras,18804,2021-05-07,44289.0,14701
Calaveras,18897,2021-05-08,44289.0,14899
Calaveras,18913,2021-05-09,44289.0,14914
Calaveras,18944,2021-05-10,44289.0,14949
Calaveras,19054,2021-05-11,44289.0,14988
Calaveras,19108,2021-05-12,44289.0,15107
Calaveras,19189,2021-05-13,44289.0,15161
Calaveras,19292,2021-05-14,44289.0,15210
Calaveras,19401,2021-05-15,44289.0,15366
Calaveras,19416,2021-05-16,44289.0,15382
Calaveras,19471,2021-05-17,44289.0,15424
Calaveras,19568,2021-05-18,44289.0,15577
Calaveras,19645,2021-05-19,44289.0,15657
Calaveras,19737,2021-05-20,44289.0,15790
Calaveras,19800,2021-05-21,44289.0,15830
Calaveras,19949,2021-05-22,44289.0,15982
Calaveras,19961,2021-05-23,44289.0,15999
Calaveras,20010,2021-05-24,44289.0,16043
Calaveras,20083,2021-05-25,44289.0,16110
Calaveras,20170,2021-05-26,44289.0,16147
Calaveras,20205,2021-05-27,44289.0,16200
Calaveras,20247,2021-05-28,44289.0,16245
Calaveras,20286,2021-05-29,44289.0,16282
Calaveras,20301,2021-05-30,44289.0,16307
Calaveras,20303,2021-05-31,44289.0,16312
Calaveras,20354,2021-06-01,44289.0,16415
Calaveras,20397,2021-06-02,44289.0,16463
Calaveras,20448,2021-06-03,44289.0,16512
Calaveras,20497,2021-06-04,44289.0,16616
Calaveras,20533,2021-06-05,44289.0,16667
Calaveras,20555,2021-06-06,44289.0,16685
Calaveras,20588,2021-06-07,44289.0,16721
Calaveras,20651,2021-06-08,44289.0,16789
Calaveras,20689,2021-06-09,44289.0,16854
Calaveras,20739,2021-06-10,44289.0,16929
Calaveras,20778,2021-06-11,44289.0,17001
Calaveras,20800,2021-06-12,44289.0,17044
Calaveras,20812,2021-06-13,44289.0,17067
Calaveras,20841,2021-06-14,44289.0,17104
Calaveras,20875,2021-06-15,44289.0,17172
Calaveras,20928,2021-06-16,44289.0,17312
Calaveras,20957,2021-06-17,44289.0,17344
Calaveras,20986,2021-06-18,44289.0,17380
Calaveras,21026,2021-06-19,44289.0,17423
Calaveras,21028,2021-06-20,44289.0,17427
Calaveras,21059,2021-06-21,44289.0,17442
Calaveras,21090,2021-06-22,44289.0,17474
Calaveras,21128,2021-06-23,44289.0,17508
Calaveras,21164,2021-06-24,44289.0,17543
Calaveras,21196,2021-06-25,44289.0,17573
Calaveras,21219,2021-06-26,44289.0,17590
Calaveras,21228,2021-06-27,44289.0,17600
Calaveras,21255,2021-06-28,44289.0,17626
Calaveras,21289,2021-06-29,44289.0,17665
Calaveras,21323,2021-06-30,44289.0,17687
Calaveras,21350,2021-07-01,44289.0,17708
Calaveras,21381,2021-07-02,44289.0,17726
Calaveras,21394,2021-07-03,44289.0,17736
Calaveras,21397,2021-07-04,44289.0,17737
Calaveras,21406,2021-07-05,44289.0,17757
Calaveras,21460,2021-07-06,44289.0,17797
Calaveras,21492,2021-07-07,44289.0,17821
Calaveras,21524,2021-07-08,44289.0,17850
Calaveras,21547,2021-07-09,44289.0,17870
Calaveras,21575,2021-07-10,44289.0,17891
Calaveras,21592,2021-07-11,44289.0,17896
Calaveras,21614,2021-07-12,44289.0,17913
Calaveras,21634,2021-07-13,44289.0,17933
Calaveras,21657,2021-07-14,44289.0,17951
Calaveras,21689,2021-07-15,44289.0,17965
