date,cases,avg
2020-12-19,140.0,224.71428571428572
2020-12-20,155.0,230.85714285714286
2020-12-21,314.0,225.71428571428572
2020-12-22,271.0,207.28571428571428
2020-12-23,261.0,219.14285714285714
2020-12-24,206.0,230.85714285714286
2020-12-25,104.0,259.85714285714283
2020-12-26,223.0,286.42857142857144
2020-12-27,237.0,315.2857142857143
2020-12-28,517.0,341.7142857142857
2020-12-29,457.0,361.42857142857144
2020-12-30,463.0,375.14285714285717
2020-12-31,391.0,381.85714285714283
2021-01-01,242.0,410.42857142857144
2021-01-02,319.0,418.7142857142857
2021-01-03,284.0,414.42857142857144
2021-01-04,717.0,427.14285714285717
2021-01-05,515.0,452.2857142857143
2021-01-06,433.0,446.42857142857144
2021-01-07,480.0,435.85714285714283
2021-01-08,418.0,411.0
2021-01-09,278.0,399.85714285714283
2021-01-10,210.0,396.2857142857143
2021-01-11,543.0,389.0
2021-01-12,437.0,387.42857142857144
2021-01-13,408.0,387.0
2021-01-14,429.0,384.7142857142857
2021-01-15,407.0,371.0
2021-01-16,275.0,361.85714285714283
2021-01-17,194.0,357.85714285714283
2021-01-18,447.0,341.2857142857143
2021-01-19,373.0,323.57142857142856
2021-01-20,380.0,312.85714285714283
2021-01-21,313.0,311.0
2021-01-22,283.0,291.85714285714283
2021-01-23,200.0,271.42857142857144
2021-01-24,181.0,241.57142857142858
2021-01-25,313.0,221.71428571428572
2021-01-26,230.0,212.57142857142858
2021-01-27,171.0,202.57142857142858
2021-01-28,174.0,196.85714285714286
2021-01-29,219.0,186.28571428571428
2021-01-30,130.0,177.71428571428572
2021-01-31,141.0,177.57142857142858
2021-02-01,239.0,173.57142857142858
2021-02-02,170.0,161.14285714285714
2021-02-03,170.0,155.85714285714286
2021-02-04,146.0,146.28571428571428
2021-02-05,132.0,131.57142857142858
2021-02-06,93.0,123.42857142857143
2021-02-07,74.0,114.85714285714286
2021-02-08,136.0,106.71428571428571
2021-02-09,113.0,101.14285714285714
2021-02-10,110.0,98.0
2021-02-11,89.0,94.71428571428571
2021-02-12,93.0,88.42857142857143
2021-02-13,71.0,86.57142857142857
2021-02-14,51.0,81.28571428571429
2021-02-15,92.0,78.14285714285714
2021-02-16,100.0,76.14285714285714
2021-02-17,73.0,75.14285714285714
2021-02-18,67.0,72.71428571428571
2021-02-19,79.0,68.42857142857143
2021-02-20,64.0,63.42857142857143
2021-02-21,34.0,60.57142857142857
2021-02-22,62.0,58.285714285714285
2021-02-23,65.0,57.857142857142854
2021-02-24,53.0,54.857142857142854
2021-02-25,51.0,54.857142857142854
2021-02-26,76.0,53.285714285714285
2021-02-27,43.0,50.0
2021-02-28,34.0,49.285714285714285
2021-03-01,51.0,47.285714285714285
2021-03-02,42.0,41.714285714285715
2021-03-03,48.0,40.57142857142857
2021-03-04,37.0,40.142857142857146
2021-03-05,37.0,39.57142857142857
2021-03-06,35.0,38.142857142857146
2021-03-07,31.0,37.142857142857146
2021-03-08,47.0,35.714285714285715
2021-03-09,32.0,34.142857142857146
2021-03-10,41.0,32.42857142857143
2021-03-11,27.0,31.571428571428573
2021-03-12,26.0,31.142857142857142
2021-03-13,23.0,29.714285714285715
2021-03-14,25.0,28.428571428571427
2021-03-15,44.0,27.428571428571427
2021-03-16,22.0,29.714285714285715
2021-03-17,32.0,30.571428571428573
2021-03-18,20.0,30.428571428571427
2021-03-19,42.0,29.714285714285715
2021-03-20,29.0,33.0
2021-03-21,24.0,33.857142857142854
2021-03-22,39.0,34.857142857142854
2021-03-23,45.0,32.714285714285715
2021-03-24,38.0,32.857142857142854
2021-03-25,27.0,32.714285714285715
2021-03-26,27.0,32.714285714285715
2021-03-27,30.0,31.142857142857142
2021-03-28,23.0,29.285714285714285
2021-03-29,39.0,29.857142857142858
2021-03-30,34.0,32.42857142857143
2021-03-31,25.0,32.142857142857146
2021-04-01,31.0,32.57142857142857
2021-04-02,45.0,32.142857142857146
2021-04-03,28.0,31.857142857142858
2021-04-04,26.0,30.857142857142858
2021-04-05,36.0,30.0
2021-04-06,32.0,27.0
2021-04-07,18.0,26.285714285714285
2021-04-08,25.0,26.571428571428573
2021-04-09,24.0,26.285714285714285
2021-04-10,23.0,26.142857142857142
