population,date,county,cumulative_reported_deaths
2217398.0,2020-11-28,San Bernardino,1224.0
2217398.0,2020-11-29,San Bernardino,1223.0
2217398.0,2020-11-30,San Bernardino,1220.0
2217398.0,2020-12-01,San Bernardino,1220.0
2217398.0,2020-12-02,San Bernardino,1240.0
2217398.0,2020-12-03,San Bernardino,1283.0
2217398.0,2020-12-04,San Bernardino,1290.0
2217398.0,2020-12-05,San Bernardino,1283.0
2217398.0,2020-12-06,San Bernardino,1286.0
2217398.0,2020-12-07,San Bernardino,1295.0
2217398.0,2020-12-08,San Bernardino,1301.0
2217398.0,2020-12-09,San Bernardino,1305.0
2217398.0,2020-12-10,San Bernardino,1306.0
2217398.0,2020-12-11,San Bernardino,1313.0
2217398.0,2020-12-12,San Bernardino,1321.0
2217398.0,2020-12-13,San Bernardino,1333.0
2217398.0,2020-12-14,San Bernardino,1347.0
2217398.0,2020-12-15,San Bernardino,1351.0
2217398.0,2020-12-16,San Bernardino,1403.0
2217398.0,2020-12-17,San Bernardino,1425.0
2217398.0,2020-12-18,San Bernardino,1430.0
2217398.0,2020-12-19,San Bernardino,1433.0
2217398.0,2020-12-20,San Bernardino,1458.0
2217398.0,2020-12-21,San Bernardino,1476.0
2217398.0,2020-12-22,San Bernardino,1500.0
2217398.0,2020-12-23,San Bernardino,1509.0
2217398.0,2020-12-24,San Bernardino,1533.0
2217398.0,2020-12-25,San Bernardino,1546.0
2217398.0,2020-12-26,San Bernardino,1551.0
2217398.0,2020-12-27,San Bernardino,1551.0
2217398.0,2020-12-28,San Bernardino,1552.0
2217398.0,2020-12-29,San Bernardino,1557.0
2217398.0,2020-12-30,San Bernardino,1591.0
2217398.0,2020-12-31,San Bernardino,1586.0
2217398.0,2021-01-01,San Bernardino,1590.0
2217398.0,2021-01-02,San Bernardino,1597.0
2217398.0,2021-01-03,San Bernardino,1592.0
2217398.0,2021-01-04,San Bernardino,1615.0
2217398.0,2021-01-05,San Bernardino,1615.0
2217398.0,2021-01-06,San Bernardino,1634.0
2217398.0,2021-01-07,San Bernardino,1666.0
2217398.0,2021-01-08,San Bernardino,1703.0
2217398.0,2021-01-09,San Bernardino,1714.0
2217398.0,2021-01-10,San Bernardino,1736.0
2217398.0,2021-01-11,San Bernardino,1739.0
2217398.0,2021-01-12,San Bernardino,1739.0
2217398.0,2021-01-13,San Bernardino,1759.0
2217398.0,2021-01-14,San Bernardino,1750.0
2217398.0,2021-01-15,San Bernardino,1726.0
2217398.0,2021-01-16,San Bernardino,1755.0
2217398.0,2021-01-17,San Bernardino,1775.0
2217398.0,2021-01-18,San Bernardino,1775.0
2217398.0,2021-01-19,San Bernardino,1777.0
2217398.0,2021-01-20,San Bernardino,1801.0
2217398.0,2021-01-21,San Bernardino,1832.0
2217398.0,2021-01-22,San Bernardino,1849.0
2217398.0,2021-01-23,San Bernardino,1922.0
2217398.0,2021-01-24,San Bernardino,1935.0
2217398.0,2021-01-25,San Bernardino,1947.0
2217398.0,2021-01-26,San Bernardino,1970.0
2217398.0,2021-01-27,San Bernardino,2019.0
2217398.0,2021-01-28,San Bernardino,2057.0
2217398.0,2021-01-29,San Bernardino,2095.0
2217398.0,2021-01-30,San Bernardino,2122.0
2217398.0,2021-01-31,San Bernardino,2156.0
2217398.0,2021-02-01,San Bernardino,2172.0
2217398.0,2021-02-02,San Bernardino,2244.0
2217398.0,2021-02-03,San Bernardino,2308.0
2217398.0,2021-02-04,San Bernardino,2409.0
2217398.0,2021-02-05,San Bernardino,2495.0
2217398.0,2021-02-06,San Bernardino,2564.0
2217398.0,2021-02-07,San Bernardino,2587.0
2217398.0,2021-02-08,San Bernardino,2587.0
2217398.0,2021-02-09,San Bernardino,2613.0
2217398.0,2021-02-10,San Bernardino,2696.0
2217398.0,2021-02-11,San Bernardino,2774.0
2217398.0,2021-02-12,San Bernardino,2827.0
2217398.0,2021-02-13,San Bernardino,2899.0
2217398.0,2021-02-14,San Bernardino,2929.0
2217398.0,2021-02-15,San Bernardino,2945.0
2217398.0,2021-02-16,San Bernardino,2978.0
2217398.0,2021-02-17,San Bernardino,3020.0
2217398.0,2021-02-18,San Bernardino,3066.0
2217398.0,2021-02-19,San Bernardino,3117.0
2217398.0,2021-02-20,San Bernardino,3203.0
2217398.0,2021-02-21,San Bernardino,3247.0
2217398.0,2021-02-22,San Bernardino,3259.0
2217398.0,2021-02-23,San Bernardino,3283.0
2217398.0,2021-02-24,San Bernardino,3360.0
2217398.0,2021-02-25,San Bernardino,3409.0
2217398.0,2021-02-26,San Bernardino,3461.0
2217398.0,2021-02-27,San Bernardino,3527.0
2217398.0,2021-02-28,San Bernardino,3595.0
2217398.0,2021-03-01,San Bernardino,3603.0
2217398.0,2021-03-02,San Bernardino,3604.0
2217398.0,2021-03-03,San Bernardino,3664.0
2217398.0,2021-03-04,San Bernardino,3757.0
2217398.0,2021-03-05,San Bernardino,3774.0
2217398.0,2021-03-06,San Bernardino,3791.0
2217398.0,2021-03-07,San Bernardino,3810.0
2217398.0,2021-03-08,San Bernardino,3811.0
2217398.0,2021-03-09,San Bernardino,3823.0
2217398.0,2021-03-10,San Bernardino,3841.0
2217398.0,2021-03-11,San Bernardino,3869.0
2217398.0,2021-03-12,San Bernardino,3917.0
2217398.0,2021-03-13,San Bernardino,3972.0
2217398.0,2021-03-14,San Bernardino,3996.0
2217398.0,2021-03-15,San Bernardino,4004.0
2217398.0,2021-03-16,San Bernardino,4032.0
2217398.0,2021-03-17,San Bernardino,4049.0
2217398.0,2021-03-18,San Bernardino,4076.0
2217398.0,2021-03-19,San Bernardino,4017.0
2217398.0,2021-03-20,San Bernardino,3965.0
2217398.0,2021-03-21,San Bernardino,4094.0
2217398.0,2021-03-22,San Bernardino,4107.0
2217398.0,2021-03-23,San Bernardino,4134.0
2217398.0,2021-03-24,San Bernardino,4170.0
2217398.0,2021-03-25,San Bernardino,4222.0
2217398.0,2021-03-26,San Bernardino,4288.0
2217398.0,2021-03-27,San Bernardino,4325.0
2217398.0,2021-03-28,San Bernardino,4332.0
2217398.0,2021-03-29,San Bernardino,4335.0
2217398.0,2021-03-30,San Bernardino,4343.0
2217398.0,2021-03-31,San Bernardino,4356.0
2217398.0,2021-04-01,San Bernardino,4404.0
2217398.0,2021-04-02,San Bernardino,4417.0
2217398.0,2021-04-03,San Bernardino,4422.0
2217398.0,2021-04-04,San Bernardino,4423.0
2217398.0,2021-04-05,San Bernardino,4425.0
2217398.0,2021-04-06,San Bernardino,4428.0
2217398.0,2021-04-07,San Bernardino,4433.0
2217398.0,2021-04-08,San Bernardino,4445.0
2217398.0,2021-04-09,San Bernardino,4467.0
2217398.0,2021-04-10,San Bernardino,4489.0
2217398.0,2021-04-11,San Bernardino,4492.0
2217398.0,2021-04-12,San Bernardino,4493.0
2217398.0,2021-04-13,San Bernardino,4521.0
2217398.0,2021-04-14,San Bernardino,4523.0
2217398.0,2021-04-15,San Bernardino,4544.0
2217398.0,2021-04-16,San Bernardino,4550.0
2217398.0,2021-04-17,San Bernardino,4555.0
2217398.0,2021-04-18,San Bernardino,4556.0
2217398.0,2021-04-19,San Bernardino,4561.0
2217398.0,2021-04-20,San Bernardino,4569.0
2217398.0,2021-04-21,San Bernardino,4572.0
2217398.0,2021-04-22,San Bernardino,4571.0
2217398.0,2021-04-23,San Bernardino,4568.0
2217398.0,2021-04-24,San Bernardino,4568.0
2217398.0,2021-04-25,San Bernardino,4571.0
2217398.0,2021-04-26,San Bernardino,4572.0
2217398.0,2021-04-27,San Bernardino,4575.0
2217398.0,2021-04-28,San Bernardino,4582.0
2217398.0,2021-04-29,San Bernardino,4609.0
2217398.0,2021-04-30,San Bernardino,4640.0
2217398.0,2021-05-01,San Bernardino,4652.0
2217398.0,2021-05-02,San Bernardino,4655.0
2217398.0,2021-05-03,San Bernardino,4659.0
2217398.0,2021-05-04,San Bernardino,4668.0
2217398.0,2021-05-05,San Bernardino,4677.0
2217398.0,2021-05-06,San Bernardino,4683.0
2217398.0,2021-05-07,San Bernardino,4697.0
2217398.0,2021-05-08,San Bernardino,4707.0
2217398.0,2021-05-09,San Bernardino,4707.0
2217398.0,2021-05-10,San Bernardino,4707.0
2217398.0,2021-05-11,San Bernardino,4707.0
2217398.0,2021-05-12,San Bernardino,4715.0
2217398.0,2021-05-13,San Bernardino,4722.0
2217398.0,2021-05-14,San Bernardino,4721.0
2217398.0,2021-05-15,San Bernardino,4724.0
2217398.0,2021-05-16,San Bernardino,4724.0
2217398.0,2021-05-17,San Bernardino,4724.0
2217398.0,2021-05-18,San Bernardino,4722.0
2217398.0,2021-05-19,San Bernardino,4725.0
2217398.0,2021-05-20,San Bernardino,4728.0
2217398.0,2021-05-21,San Bernardino,4744.0
2217398.0,2021-05-22,San Bernardino,4747.0
2217398.0,2021-05-23,San Bernardino,4747.0
2217398.0,2021-05-24,San Bernardino,4747.0
2217398.0,2021-05-25,San Bernardino,4755.0
2217398.0,2021-05-26,San Bernardino,4755.0
2217398.0,2021-05-27,San Bernardino,4756.0
2217398.0,2021-05-28,San Bernardino,4757.0
2217398.0,2021-05-29,San Bernardino,4757.0
2217398.0,2021-05-30,San Bernardino,4758.0
2217398.0,2021-05-31,San Bernardino,4758.0
2217398.0,2021-06-01,San Bernardino,4758.0
2217398.0,2021-06-02,San Bernardino,4760.0
2217398.0,2021-06-03,San Bernardino,4762.0
2217398.0,2021-06-04,San Bernardino,4768.0
2217398.0,2021-06-05,San Bernardino,4772.0
2217398.0,2021-06-06,San Bernardino,4773.0
2217398.0,2021-06-07,San Bernardino,4775.0
2217398.0,2021-06-08,San Bernardino,4778.0
2217398.0,2021-06-09,San Bernardino,4782.0
2217398.0,2021-06-10,San Bernardino,4782.0
2217398.0,2021-06-11,San Bernardino,4788.0
2217398.0,2021-06-12,San Bernardino,4788.0
2217398.0,2021-06-13,San Bernardino,4788.0
2217398.0,2021-06-14,San Bernardino,4790.0
2217398.0,2021-06-15,San Bernardino,4790.0
2217398.0,2021-06-16,San Bernardino,4797.0
2217398.0,2021-06-17,San Bernardino,4811.0
2217398.0,2021-06-18,San Bernardino,4826.0
2217398.0,2021-06-19,San Bernardino,4844.0
2217398.0,2021-06-20,San Bernardino,4845.0
2217398.0,2021-06-21,San Bernardino,4850.0
2217398.0,2021-06-22,San Bernardino,4873.0
2217398.0,2021-06-23,San Bernardino,4886.0
2217398.0,2021-06-24,San Bernardino,4898.0
2217398.0,2021-06-25,San Bernardino,4911.0
2217398.0,2021-06-26,San Bernardino,4928.0
2217398.0,2021-06-27,San Bernardino,4927.0
2217398.0,2021-06-28,San Bernardino,4928.0
2217398.0,2021-06-29,San Bernardino,4940.0
2217398.0,2021-06-30,San Bernardino,4975.0
2217398.0,2021-07-01,San Bernardino,5003.0
2217398.0,2021-07-02,San Bernardino,5003.0
2217398.0,2021-07-03,San Bernardino,5003.0
2217398.0,2021-07-04,San Bernardino,5003.0
2217398.0,2021-07-05,San Bernardino,5037.0
2217398.0,2021-07-06,San Bernardino,5056.0
2217398.0,2021-07-07,San Bernardino,5087.0
2217398.0,2021-07-08,San Bernardino,5117.0
2217398.0,2021-07-09,San Bernardino,5117.0
2217398.0,2021-07-10,San Bernardino,5117.0
2217398.0,2021-07-11,San Bernardino,5167.0
2217398.0,2021-07-12,San Bernardino,5171.0
2217398.0,2021-07-13,San Bernardino,5183.0
2217398.0,2021-07-14,San Bernardino,5193.0
2217398.0,2021-07-15,San Bernardino,5218.0
2217398.0,2021-07-16,San Bernardino,5218.0
2217398.0,2021-07-17,San Bernardino,5218.0
2217398.0,2021-07-18,San Bernardino,5233.0
2217398.0,2021-07-19,San Bernardino,5235.0
2217398.0,2021-07-20,San Bernardino,5231.0
2217398.0,2021-07-21,San Bernardino,5230.0
2217398.0,2021-07-22,San Bernardino,5236.0
2217398.0,2021-07-23,San Bernardino,5236.0
2217398.0,2021-07-24,San Bernardino,5236.0
2217398.0,2021-07-25,San Bernardino,5237.0
2217398.0,2021-07-26,San Bernardino,5237.0
2217398.0,2021-07-27,San Bernardino,5236.0
2217398.0,2021-07-28,San Bernardino,5236.0
2217398.0,2021-07-29,San Bernardino,5240.0
2217398.0,2021-07-30,San Bernardino,5240.0
2217398.0,2021-07-31,San Bernardino,5240.0
2217398.0,2021-08-01,San Bernardino,5248.0
2217398.0,2021-08-02,San Bernardino,5253.0
2217398.0,2021-08-03,San Bernardino,5265.0
2217398.0,2021-08-04,San Bernardino,5285.0
2217398.0,2021-08-05,San Bernardino,5284.0
2217398.0,2021-08-06,San Bernardino,5286.0
2217398.0,2021-08-07,San Bernardino,5295.0
2217398.0,2021-08-08,San Bernardino,5295.0
3370418.0,2020-02-01,San Diego,0.0
3370418.0,2020-02-02,San Diego,0.0
3370418.0,2020-02-03,San Diego,0.0
3370418.0,2020-02-04,San Diego,0.0
3370418.0,2020-02-05,San Diego,0.0
3370418.0,2020-02-06,San Diego,0.0
3370418.0,2020-02-07,San Diego,0.0
3370418.0,2020-02-08,San Diego,0.0
3370418.0,2020-02-09,San Diego,0.0
3370418.0,2020-02-10,San Diego,0.0
3370418.0,2020-02-11,San Diego,0.0
3370418.0,2020-02-12,San Diego,0.0
3370418.0,2020-02-13,San Diego,0.0
3370418.0,2020-02-14,San Diego,0.0
3370418.0,2020-02-15,San Diego,0.0
3370418.0,2020-02-16,San Diego,0.0
3370418.0,2020-02-17,San Diego,0.0
3370418.0,2020-02-18,San Diego,0.0
3370418.0,2020-02-19,San Diego,0.0
3370418.0,2020-02-20,San Diego,0.0
3370418.0,2020-02-21,San Diego,0.0
3370418.0,2020-02-22,San Diego,0.0
3370418.0,2020-02-23,San Diego,0.0
3370418.0,2020-02-24,San Diego,0.0
3370418.0,2020-02-25,San Diego,0.0
3370418.0,2020-02-26,San Diego,0.0
3370418.0,2020-02-27,San Diego,0.0
3370418.0,2020-02-28,San Diego,0.0
3370418.0,2020-02-29,San Diego,0.0
3370418.0,2020-03-01,San Diego,0.0
3370418.0,2020-03-02,San Diego,0.0
3370418.0,2020-03-03,San Diego,0.0
3370418.0,2020-03-04,San Diego,0.0
3370418.0,2020-03-05,San Diego,0.0
3370418.0,2020-03-06,San Diego,0.0
3370418.0,2020-03-07,San Diego,0.0
3370418.0,2020-03-08,San Diego,0.0
3370418.0,2020-03-09,San Diego,0.0
3370418.0,2020-03-10,San Diego,0.0
3370418.0,2020-03-11,San Diego,0.0
3370418.0,2020-03-12,San Diego,0.0
3370418.0,2020-03-13,San Diego,0.0
3370418.0,2020-03-14,San Diego,0.0
3370418.0,2020-03-15,San Diego,0.0
3370418.0,2020-03-16,San Diego,0.0
3370418.0,2020-03-17,San Diego,0.0
3370418.0,2020-03-18,San Diego,0.0
3370418.0,2020-03-19,San Diego,0.0
3370418.0,2020-03-20,San Diego,0.0
3370418.0,2020-03-21,San Diego,0.0
3370418.0,2020-03-22,San Diego,0.0
3370418.0,2020-03-23,San Diego,1.0
3370418.0,2020-03-24,San Diego,2.0
3370418.0,2020-03-25,San Diego,2.0
3370418.0,2020-03-26,San Diego,2.0
3370418.0,2020-03-27,San Diego,5.0
3370418.0,2020-03-28,San Diego,14.0
3370418.0,2020-03-29,San Diego,7.0
3370418.0,2020-03-30,San Diego,7.0
3370418.0,2020-03-31,San Diego,9.0
3370418.0,2020-04-01,San Diego,11.0
3370418.0,2020-04-02,San Diego,16.0
3370418.0,2020-04-03,San Diego,17.0
3370418.0,2020-04-04,San Diego,18.0
3370418.0,2020-04-05,San Diego,19.0
3370418.0,2020-04-06,San Diego,19.0
3370418.0,2020-04-07,San Diego,31.0
3370418.0,2020-04-08,San Diego,36.0
3370418.0,2020-04-09,San Diego,40.0
3370418.0,2020-04-10,San Diego,44.0
3370418.0,2020-04-11,San Diego,45.0
3370418.0,2020-04-12,San Diego,45.0
3370418.0,2020-04-13,San Diego,47.0
3370418.0,2020-04-14,San Diego,53.0
3370418.0,2020-04-15,San Diego,60.0
3370418.0,2020-04-16,San Diego,63.0
3370418.0,2020-04-17,San Diego,70.0
3370418.0,2020-04-18,San Diego,71.0
3370418.0,2020-04-19,San Diego,71.0
3370418.0,2020-04-20,San Diego,72.0
3370418.0,2020-04-21,San Diego,87.0
3370418.0,2020-04-22,San Diego,96.0
3370418.0,2020-04-23,San Diego,100.0
3370418.0,2020-04-24,San Diego,102.0
3370418.0,2020-04-25,San Diego,111.0
3370418.0,2020-04-26,San Diego,111.0
3370418.0,2020-04-27,San Diego,113.0
3370418.0,2020-04-28,San Diego,118.0
3370418.0,2020-04-29,San Diego,120.0
3370418.0,2020-04-30,San Diego,124.0
3370418.0,2020-05-01,San Diego,134.0
3370418.0,2020-05-02,San Diego,138.0
3370418.0,2020-05-03,San Diego,142.0
3370418.0,2020-05-04,San Diego,144.0
3370418.0,2020-05-05,San Diego,150.0
3370418.0,2020-05-06,San Diego,158.0
3370418.0,2020-05-07,San Diego,165.0
3370418.0,2020-05-08,San Diego,169.0
3370418.0,2020-05-09,San Diego,175.0
3370418.0,2020-05-10,San Diego,175.0
3370418.0,2020-05-11,San Diego,175.0
3370418.0,2020-05-12,San Diego,0.0
3370418.0,2020-05-13,San Diego,194.0
3370418.0,2020-05-14,San Diego,200.0
3370418.0,2020-05-15,San Diego,208.0
3370418.0,2020-05-16,San Diego,209.0
3370418.0,2020-05-17,San Diego,209.0
3370418.0,2020-05-18,San Diego,211.0
3370418.0,2020-05-19,San Diego,222.0
3370418.0,2020-05-20,San Diego,230.0
3370418.0,2020-05-21,San Diego,241.0
3370418.0,2020-05-22,San Diego,242.0
3370418.0,2020-05-23,San Diego,249.0
3370418.0,2020-05-24,San Diego,249.0
3370418.0,2020-05-25,San Diego,249.0
3370418.0,2020-05-26,San Diego,249.0
3370418.0,2020-05-27,San Diego,255.0
3370418.0,2020-05-28,San Diego,260.0
3370418.0,2020-05-29,San Diego,266.0
3370418.0,2020-05-30,San Diego,269.0
3370418.0,2020-05-31,San Diego,269.0
3370418.0,2020-06-01,San Diego,269.0
3370418.0,2020-06-02,San Diego,276.0
3370418.0,2020-06-03,San Diego,283.0
3370418.0,2020-06-04,San Diego,288.0
3370418.0,2020-06-05,San Diego,294.0
3370418.0,2020-06-06,San Diego,296.0
3370418.0,2020-06-07,San Diego,296.0
3370418.0,2020-06-08,San Diego,296.0
3370418.0,2020-06-09,San Diego,301.0
3370418.0,2020-06-10,San Diego,305.0
3370418.0,2020-06-11,San Diego,308.0
3370418.0,2020-06-12,San Diego,313.0
3370418.0,2020-06-13,San Diego,319.0
3370418.0,2020-06-14,San Diego,319.0
3370418.0,2020-06-15,San Diego,320.0
3370418.0,2020-06-16,San Diego,323.0
3370418.0,2020-06-17,San Diego,327.0
3370418.0,2020-06-18,San Diego,331.0
3370418.0,2020-06-19,San Diego,332.0
3370418.0,2020-06-20,San Diego,338.0
3370418.0,2020-06-21,San Diego,338.0
3370418.0,2020-06-22,San Diego,338.0
3370418.0,2020-06-23,San Diego,341.0
3370418.0,2020-06-24,San Diego,347.0
3370418.0,2020-06-25,San Diego,352.0
3370418.0,2020-06-26,San Diego,358.0
3370418.0,2020-06-27,San Diego,360.0
3370418.0,2020-06-28,San Diego,361.0
3370418.0,2020-06-29,San Diego,361.0
3370418.0,2020-06-30,San Diego,365.0
3370418.0,2020-07-01,San Diego,372.0
3370418.0,2020-07-02,San Diego,377.0
3370418.0,2020-07-03,San Diego,387.0
3370418.0,2020-07-04,San Diego,387.0
3370418.0,2020-07-05,San Diego,387.0
3370418.0,2020-07-06,San Diego,387.0
3370418.0,2020-07-07,San Diego,399.0
3370418.0,2020-07-08,San Diego,406.0
3370418.0,2020-07-09,San Diego,415.0
3370418.0,2020-07-10,San Diego,420.0
3370418.0,2020-07-11,San Diego,422.0
3370418.0,2020-07-12,San Diego,422.0
3370418.0,2020-07-13,San Diego,422.0
3370418.0,2020-07-14,San Diego,436.0
3370418.0,2020-07-15,San Diego,448.0
3370418.0,2020-07-16,San Diego,465.0
3370418.0,2020-07-17,San Diego,472.0
3370418.0,2020-07-18,San Diego,478.0
3370418.0,2020-07-19,San Diego,478.0
3370418.0,2020-07-20,San Diego,478.0
3370418.0,2020-07-21,San Diego,487.0
3370418.0,2020-07-22,San Diego,505.0
3370418.0,2020-07-23,San Diego,505.0
3370418.0,2020-07-24,San Diego,524.0
3370418.0,2020-07-25,San Diego,533.0
3370418.0,2020-07-26,San Diego,533.0
3370418.0,2020-07-27,San Diego,533.0
3370418.0,2020-07-28,San Diego,547.0
3370418.0,2020-07-29,San Diego,552.0
3370418.0,2020-07-30,San Diego,558.0
3370418.0,2020-07-31,San Diego,561.0
3370418.0,2020-08-01,San Diego,565.0
3370418.0,2020-08-02,San Diego,565.0
3370418.0,2020-08-03,San Diego,565.0
3370418.0,2020-08-04,San Diego,568.0
3370418.0,2020-08-05,San Diego,578.0
3370418.0,2020-08-06,San Diego,583.0
3370418.0,2020-08-07,San Diego,586.0
3370418.0,2020-08-08,San Diego,593.0
3370418.0,2020-08-09,San Diego,594.0
3370418.0,2020-08-10,San Diego,594.0
3370418.0,2020-08-11,San Diego,602.0
3370418.0,2020-08-12,San Diego,608.0
3370418.0,2020-08-13,San Diego,627.0
3370418.0,2020-08-14,San Diego,622.0
3370418.0,2020-08-15,San Diego,639.0
3370418.0,2020-08-16,San Diego,626.0
3370418.0,2020-08-17,San Diego,626.0
3370418.0,2020-08-18,San Diego,633.0
3370418.0,2020-08-19,San Diego,638.0
3370418.0,2020-08-20,San Diego,644.0
3370418.0,2020-08-21,San Diego,652.0
3370418.0,2020-08-22,San Diego,673.0
3370418.0,2020-08-23,San Diego,660.0
3370418.0,2020-08-24,San Diego,660.0
3370418.0,2020-08-25,San Diego,665.0
3370418.0,2020-08-26,San Diego,668.0
3370418.0,2020-08-27,San Diego,673.0
3370418.0,2020-08-28,San Diego,676.0
3370418.0,2020-08-29,San Diego,694.0
3370418.0,2020-08-30,San Diego,682.0
3370418.0,2020-08-31,San Diego,682.0
3370418.0,2020-09-01,San Diego,688.0
3370418.0,2020-09-02,San Diego,695.0
3370418.0,2020-09-03,San Diego,700.0
3370418.0,2020-09-04,San Diego,701.0
3370418.0,2020-09-05,San Diego,717.0
3370418.0,2020-09-06,San Diego,707.0
3370418.0,2020-09-07,San Diego,708.0
3370418.0,2020-09-08,San Diego,709.0
3370418.0,2020-09-09,San Diego,721.0
3370418.0,2020-09-10,San Diego,725.0
3370418.0,2020-09-11,San Diego,730.0
3370418.0,2020-09-12,San Diego,747.0
3370418.0,2020-09-13,San Diego,734.0
3370418.0,2020-09-14,San Diego,734.0
3370418.0,2020-09-15,San Diego,742.0
3370418.0,2020-09-16,San Diego,748.0
3370418.0,2020-09-17,San Diego,754.0
3370418.0,2020-09-18,San Diego,757.0
3370418.0,2020-09-19,San Diego,773.0
3370418.0,2020-09-20,San Diego,760.0
3370418.0,2020-09-21,San Diego,760.0
3370418.0,2020-09-22,San Diego,765.0
3370418.0,2020-09-23,San Diego,767.0
3370418.0,2020-09-24,San Diego,773.0
3370418.0,2020-09-25,San Diego,775.0
3370418.0,2020-09-26,San Diego,775.0
3370418.0,2020-09-27,San Diego,776.0
3370418.0,2020-09-28,San Diego,776.0
3370418.0,2020-09-29,San Diego,781.0
3370418.0,2020-09-30,San Diego,783.0
3370418.0,2020-10-01,San Diego,792.0
3370418.0,2020-10-02,San Diego,794.0
3370418.0,2020-10-03,San Diego,798.0
3370418.0,2020-10-04,San Diego,803.0
3370418.0,2020-10-05,San Diego,803.0
3370418.0,2020-10-06,San Diego,806.0
3370418.0,2020-10-07,San Diego,813.0
3370418.0,2020-10-08,San Diego,819.0
3370418.0,2020-10-09,San Diego,821.0
3370418.0,2020-10-10,San Diego,825.0
3370418.0,2020-10-11,San Diego,826.0
3370418.0,2020-10-12,San Diego,826.0
3370418.0,2020-10-13,San Diego,840.0
3370418.0,2020-10-14,San Diego,844.0
3370418.0,2020-10-15,San Diego,847.0
3370418.0,2020-10-16,San Diego,850.0
3370418.0,2020-10-17,San Diego,853.0
3370418.0,2020-10-18,San Diego,853.0
3370418.0,2020-10-19,San Diego,853.0
3370418.0,2020-10-20,San Diego,857.0
3370418.0,2020-10-21,San Diego,863.0
3370418.0,2020-10-22,San Diego,866.0
3370418.0,2020-10-23,San Diego,867.0
3370418.0,2020-10-24,San Diego,868.0
3370418.0,2020-10-25,San Diego,870.0
3370418.0,2020-10-26,San Diego,870.0
3370418.0,2020-10-27,San Diego,877.0
3370418.0,2020-10-28,San Diego,881.0
3370418.0,2020-10-29,San Diego,885.0
3370418.0,2020-10-30,San Diego,888.0
3370418.0,2020-10-31,San Diego,891.0
3370418.0,2020-11-01,San Diego,891.0
3370418.0,2020-11-02,San Diego,891.0
3370418.0,2020-11-03,San Diego,901.0
3370418.0,2020-11-04,San Diego,904.0
3370418.0,2020-11-05,San Diego,904.0
3370418.0,2020-11-06,San Diego,907.0
3370418.0,2020-11-07,San Diego,909.0
3370418.0,2020-11-08,San Diego,908.0
3370418.0,2020-11-09,San Diego,908.0
3370418.0,2020-11-10,San Diego,915.0
3370418.0,2020-11-11,San Diego,918.0
3370418.0,2020-11-12,San Diego,918.0
3370418.0,2020-11-13,San Diego,921.0
3370418.0,2020-11-14,San Diego,926.0
3370418.0,2020-11-15,San Diego,926.0
3370418.0,2020-11-16,San Diego,926.0
3370418.0,2020-11-17,San Diego,933.0
3370418.0,2020-11-18,San Diego,945.0
3370418.0,2020-11-19,San Diego,952.0
3370418.0,2020-11-20,San Diego,960.0
3370418.0,2020-11-21,San Diego,966.0
3370418.0,2020-11-22,San Diego,968.0
3370418.0,2020-11-23,San Diego,968.0
3370418.0,2020-11-24,San Diego,984.0
3370418.0,2020-11-25,San Diego,988.0
3370418.0,2020-11-26,San Diego,996.0
3370418.0,2020-11-27,San Diego,996.0
3370418.0,2020-11-28,San Diego,997.0
3370418.0,2020-11-29,San Diego,997.0
3370418.0,2020-11-30,San Diego,997.0
3370418.0,2020-12-01,San Diego,1019.0
3370418.0,2020-12-02,San Diego,1035.0
3370418.0,2020-12-03,San Diego,1040.0
3370418.0,2020-12-04,San Diego,1047.0
3370418.0,2020-12-05,San Diego,1055.0
3370418.0,2020-12-06,San Diego,1062.0
3370418.0,2020-12-07,San Diego,1062.0
3370418.0,2020-12-08,San Diego,1088.0
3370418.0,2020-12-09,San Diego,1103.0
3370418.0,2020-12-10,San Diego,1114.0
3370418.0,2020-12-11,San Diego,1137.0
3370418.0,2020-12-12,San Diego,1151.0
3370418.0,2020-12-13,San Diego,1162.0
3370418.0,2020-12-14,San Diego,1162.0
3370418.0,2020-12-15,San Diego,1194.0
3370418.0,2020-12-16,San Diego,1217.0
3370418.0,2020-12-17,San Diego,1239.0
3370418.0,2020-12-18,San Diego,1253.0
3370418.0,2020-12-19,San Diego,1280.0
3370418.0,2020-12-20,San Diego,1280.0
3370418.0,2020-12-21,San Diego,1284.0
3370418.0,2020-12-22,San Diego,1311.0
3370418.0,2020-12-23,San Diego,1350.0
3370418.0,2020-12-24,San Diego,1382.0
3370418.0,2020-12-25,San Diego,1402.0
3370418.0,2020-12-26,San Diego,1402.0
3370418.0,2020-12-27,San Diego,1402.0
3370418.0,2020-12-28,San Diego,1404.0
3370418.0,2020-12-29,San Diego,1435.0
3370418.0,2020-12-30,San Diego,1472.0
3370418.0,2020-12-31,San Diego,1534.0
3370418.0,2021-01-01,San Diego,1592.0
3370418.0,2021-01-02,San Diego,1592.0
3370418.0,2021-01-03,San Diego,1592.0
3370418.0,2021-01-04,San Diego,1598.0
3370418.0,2021-01-05,San Diego,1654.0
3370418.0,2021-01-06,San Diego,1691.0
3370418.0,2021-01-07,San Diego,1738.0
3370418.0,2021-01-08,San Diego,1771.0
3370418.0,2021-01-09,San Diego,1824.0
3370418.0,2021-01-10,San Diego,1857.0
